source:pkey,name,addr:full,addr:housenumber,addr:postcode,addr:city,phone,fax,email,website,source:date,addr:street,addr:unit,amenity,emergency
3620093,Consultori Local Sant Pol," Cr Santa Clara, 1", 1,08395,Sant Pol de Mar,937604818,93 760 48 03,,,2020-03-19T07:59:20, Cr Santa Clara,,clinic,
3619773,Consultori Local El Rourell," Cr Catalunya, 51", 51,43142,"Rourell, el",977840502,,,,2020-03-19T07:59:47, Cr Catalunya,,clinic,
3620113,Cap La Sénia," Ps De La Clotada, 60", 60,43560,"Sénia, la",977570903,977 57 50 16,,,2020-03-19T07:59:34, Ps De La Clotada,,clinic,
3620242,Consultori Local El Far D'Empordà," Pl De La Vila, 1", 1,17469,"Far d'Empordà, el",972511108,,eap.figueres@pgirona.scs.es,,2020-03-19T07:59:32, PlaçaDe La Vila,,clinic,
3620429,Consultori Local Begur," Cr Forgas I Elias, 3", 3,17255,Begur,972622025,972 62 20 25,mdecos@ssibe.cat,,2020-03-19T07:59:28, Cr Forgas I Elias,,clinic,
3620194,Consultori Local Rasquera," Cr Tortosa, S/N", ,43513,Rasquera,977409145,,,,2020-03-19T07:59:33, Cr Tortosa,,clinic,
3620829,Consultori Local Gualba," Ps Montseny, 61", 61,08474,Gualba,938487957,93 848 70 60,gualba.mn.ics@gencat.cat,,2020-03-19T07:57:41, Ps Montseny,,clinic,
3620227,Cap Bages," Cr Soler I March, 6", 6,08242,Manresa,938748178,,eapplcatalunya.cc.ics@gencat.cat,,2020-03-19T07:59:12, Cr Soler I March,,clinic,
3620451,Atenció Continuada Cap Dr. Agustí Garriga  D'Artés," Cr Arquitecte Gaudí, 76", 76,08271,Artés,938202060,93 830 63 76,eapartes.cc.ics @gencat.cat,,2020-03-19T07:59:13, Cr Arquitecte Gaudí,,clinic,yes
3620769,Consultori Local Arsèguel," Cr Únic, S/N", ,25722,Arsèguel,973387314,,,,2020-03-19T07:59:03, Cr Únic,,clinic,
3622055,Consultori Local Canyelles," Cr Romangué, S/N", ,08811,Canyelles,938973151,93 818 86 60,,,2020-03-19T07:58:03, Cr Romangué,,clinic,
3620255,Consultori Local Cantallops," Cr Requesens, S/N", ,17708,Cantallops,972554022,,,,2020-03-19T07:59:32, Cr Requesens,,clinic,
3620512,Hospital D'Olot I Comarcal De La Garrotxa," Av Països Catalans, 86", 86,17800,Olot,972261800,972 26 97 03,,http://www.hospiolot.com/,2020-03-19T07:59:25, Av Països Catalans,,hospital,
3619705,Consultori Local La Figuerosa," Pl Ajuntament, S/N", ,25351,Tàrrega,973310852,,,,2020-03-19T07:59:48, PlaçaAjuntament,,clinic,
3619949,Cap El Temple," Pl Carrilet, S/N", ,43500,Tortosa,977510951,977 44 57 28,,,2020-03-19T07:59:36, PlaçaCarrilet,,clinic,
3619995,Consultori Local Vilamajor," Cr Únic, S/N", ,25611,Àger,973455013,,,,2020-03-19T07:59:57, Cr Únic,,clinic,
3619928,Cap L'Arboç," Av Catalunya, S/N", ,43720,"Arboç, l'",977671588,977 67 15 98,absarboc@xarxatecla.cat,http://www.xarxatecla.cat,2020-03-19T07:59:43, Av Catalunya,,clinic,
3621022,Consultori Local Guils De Cerdanya," Cr Malet, 12", 12,17528,Guils de Cerdanya,972881786,,,,2020-03-19T07:59:02, Cr Malet,,clinic,
3619952,Consultori Local Bítem," Cr Hereus De Gassol, 1", 1,43510,Tortosa,977596764,,,,2020-03-19T07:59:36, Cr Hereus De Gassol,,clinic,
3621073,Cap Santa Maria De Palautordera," Ps Del Remei, 31", 31,08460,Santa Maria de Palautordera,938482536,93 848 25 54,stamaria.mn.ics@gencat.cat,,2020-03-19T07:57:36, Ps Del Remei,,clinic,
3622314,Consultori Local Cal Rosal," Ct De Berga, S/N", ,08699,Olvan,938221999,,,,2020-03-19T07:59:08, Ct De Berga,,clinic,
3620645,Cap Solsonès," Pl Guitart, 1", 1,25280,Solsona,973481172,973 48 10 98,info@cssolsones.com,http://www.cssolsones.com/,2020-03-19T07:59:04, PlaçaGuitart,,clinic,
9011985,Atenció Continuada Cap Gran Sol," Av Doctor Bassols, 112-130", 112-130,08914,Badalona,,,,,2020-03-19T07:58:46, Av Doctor Bassols,,clinic,yes
3619821,Consultori Local Botarell," Cr Corralot, S/N", ,43772,Botarell,977833247,,,,2020-03-19T07:59:46, Cr Corralot,,clinic,
3620496,Consultori Local Fonteta," Cr Empordà, 6", 6,17110,Forallac,972642660,,tvalencia@ssibe.cat,,2020-03-19T07:59:26, Cr Empordà,,clinic,
3619852,Consultori Local El Masroig," Av Lluís Companys, 2", 2,43736,"Masroig, el",977825125,977 82 53 42,,,2020-03-19T07:59:41, Av Lluís Companys,,clinic,
3620933,Cap Sarrià," Vi Augusta, 366", 366,08017,Barcelona,932042288,93 204 12 03,,http://www.capsarria.com,2020-03-19T07:58:41, Vi Augusta,,clinic,
3620282,Consultori Local Colera," Cr Francesc Ribera, 55", 55,17496,Colera,972128055,,,,2020-03-19T07:59:32, Cr Francesc Ribera,,clinic,
3620768,Consultori Local Alàs," Cr Major, S/N", ,25718,Alàs i Cerc,973360645,,,,2020-03-19T07:59:03, Cr Major,,clinic,
3622424,Consultori Local Sant Corneli," Cr Habitatge Sta. Barbara, 1", 1,08698,Cercs,938248320,,,,2020-03-19T07:59:08, Cr Habitatge Sta. Barbara,,clinic,
3619769,Consultori Local L'Argilaga," Cr Sant Roc, S/N", ,43765,"Secuita, la",977611217,,,,2020-03-19T07:59:39, Cr Sant Roc,,clinic,
3622687,Cap Gran Sol," Av Doctor Bassols, 112-130", 112-130,08914,Badalona,936247929,93 624 79 38,gransol.mn.ics@gencat.cat,,2020-03-19T07:58:46, Av Doctor Bassols,,clinic,
3619653,Consultori Local Vilanova De Prades," Cr Major, 3", 3,43439,Vilanova de Prades,977869056,,,,2020-03-19T07:59:41, Cr Major,,clinic,
3619903,Cap Torreforta-La Granja," Cr La Gomera, 10", 10,43006,Tarragona,977548088,977 55 12 00,torreforta.tgn.ics@gencat.cat,,2020-03-19T07:59:39, Cr La Gomera,,clinic,
10927088,Assir Gironès Güell," Cr Mossèn Joan Pons, S/N", ,17007,Girona,972210708,972 21 13 28,,,2020-03-19T07:59:24, Cr Mossèn Joan Pons,,clinic,
3620226,Consultori Local Sant Salvador De Guardiola," Cr De Dalt, 16", 16,08253,Sant Salvador de Guardiola,938358205,93 878 42 15,,,2020-03-19T07:59:12, Cr De Dalt,,clinic,
10929077,Assir Baix Llobregat Sant Vicenç Dels Horts," Ct Sant Boi, 59-61", 59-61,08620,Sant Vicenç dels Horts,936724859,93 672 47 96,csarelserral@ambitcp.catsalut.net,,2020-03-19T07:58:47, Ct Sant Boi,,clinic,
3619739,Consultori Local Montferri," Cr Major, 40", 40,43812,Montferri,977620478,,,,2020-03-19T07:59:47, Cr Major,,clinic,
3621569,Hospital Universitari De Traumatologia I Rehabilitació De La Vall D'Hebron," Ps Vall D'Hebron, 119-129", 119-129,08035,Barcelona,934893000,93 483 35 66,felgonza@vhebron.net,http://www.vhebron.net,2020-03-19T07:58:13, Ps Vall D'Hebron,,hospital,
9013534,Atenció Continuada Cap Ronda Prim," Rd General Prim, 35", 35,08302,Mataró,,,,,2020-03-19T07:58:00, Rd General Prim,,clinic,yes
3620387,Consultori Local Santa Llogaia D'Àlguema," Cr Escoles, 9", 9,17771,Santa Llogaia d'Àlguema,972512307,,,,2020-03-19T07:59:29, Cr Escoles,,clinic,
3621513,Espitau  Val D'Aran," Cr Espitau, 8", 8,25530,Vielha e Mijaran,973643146,973 64 05 29,usuari@aransalut.com,http://www.aransalut.net/as/,2020-03-19T07:58:59, Cr Espitau,,hospital,
3621682,Consultori Local Puigdàlber," Pl De La Vila, 1", 1,08797,Puigdàlber,938989061,93 898 90 95,,,2020-03-19T07:58:58, PlaçaDe La Vila,,clinic,
3622033,Atenció Continuada Cap Esparreguera," Vi Del Mil·Lenari, 16", 16,08292,Esparreguera,937708100,93 770 87 56,admespa.bln.cp.ics@gencat.net,,2020-03-19T07:58:55, Vi Del Mil·Lenari,,clinic,yes
3620029,Consultori Local Os De Balaguer," Av Lleida, 1", 1,25610,Os de Balaguer,973438003,,,,2020-03-19T07:59:56, Av Lleida,,clinic,
3620304,Consultori Local Castellfollit De Riubregós," Cr Major, 10", 10,08281,Castellfollit de Riubregós,938693031,,,,2020-03-19T07:59:15, Cr Major,,clinic,
3621684,Cap Sant Llorenç D'Hortons," Cr Catalunya, 25", 25,08791,Sant Llorenç d'Hortons,937717111,93 771 71 29,,,2020-03-19T07:58:58, Cr Catalunya,,clinic,
3619519,Consultori Local Bellvís," Cr Major, 19", 19,25142,Bellvís,973716129,,,,2020-03-19T07:59:55, Cr Major,,clinic,
3619666,Consultori Local Sunyer," Ts Travessera Escoles, S/N", ,25174,Sunyer,973136507,,,,2020-03-19T07:59:50, Ts Travessera Escoles,,clinic,
3619565,Consultori Local Torrefeta," Pl Església, S/N", ,25212,Torrefeta i Florejacs,973531048,,,,2020-03-19T07:59:53, PlaçaEsglésia,,clinic,
3620960,Cap Doctor Vicenç Papaceit," Pl De L'Era, S/N", ,08430,"Roca del Vallès, la",938424432,,absroca@consorci.org,http://www.absroca.consorci.org/,2020-03-19T07:57:37, PlaçaDe L'Era,,clinic,
3619893,Atenció Continuada Cap Sant Salvador," Cr Alzina Del Mas, 2", 2,43130,Tarragona,977522927,977 29 30 98,ssalvador.tgn.ics@gencat.cat,,2020-03-19T07:59:39, Cr Alzina Del Mas,,clinic,yes
3620040,Cuap Güell," Cr Mossèn Joan Pons, S/N", ,17007,Girona,972210708,972 21 13 28,ce.guell@pgirona.scs.es,,2020-03-19T07:59:23, Cr Mossèn Joan Pons,,clinic,yes
3622194,Consultori Local Martorell Vila," Cr Lloselles, 66", 66,08760,Martorell,937751951,93 775 39 55,admvila.bln.cp.ics@gencat.net,,2020-03-19T07:58:53, Cr Lloselles,,clinic,
3622307,Consultori Local Casserres," Ps Bisbe Comellas, 67", 67,08693,Casserres,938234305,,,,2020-03-19T07:59:09, Ps Bisbe Comellas,,clinic,
3620794,Cap Pare Claret," Cr Sant Antoni Maria Claret, 19-23", 19-23,08037,Barcelona,932082384,93 208 25 74,,,2020-03-19T07:58:42, Cr Sant Antoni Maria Claret,,clinic,
3622560,Consultori Local Montesquiu," Pl República, 1", 1,08585,Montesquiu,938529068,,,,2020-03-19T07:59:07, PlaçaRepública,,clinic,
3620384,Consultori Local Sant Miquel De Fluvià," Pl Ajuntament, S/N", ,17475,Sant Miquel de Fluvià,972568322,,,,2020-03-19T07:59:29, PlaçaAjuntament,,clinic,
3619642,Consultori Local L'Espluga De Francolí," Pl Sant Isidre, S/N", ,43440,"Espluga de Francolí, l'",977870456,977 87 09 25,,,2020-03-19T07:59:42, PlaçaSant Isidre,,clinic,
3619684,Consultori Local Castellserà," Cr Major, 39", 39,25334,Castellserà,973610056,,,,2020-03-19T07:59:49, Cr Major,,clinic,
3620374,Atenció Continuada Cap Sant Joan De Vilatorrada," Av Torrent Canigó, 2", 2,08250,Sant Joan de Vilatorrada,938726750,93 872 68 28,cap.sant joan@manresa.scs.es,,2020-03-19T07:59:10, Av Torrent Canigó,,clinic,yes
3620108,Consultori Local Porqueres," Cr Gregal, 2", 2,17834,Porqueres,972576359,,,,2020-03-19T07:59:19, Cr Gregal,,clinic,
3619793,Consultori Local L'Argentera," Pl Església, 2", 2,43773,"Argentera, l'",977834070,,,,2020-03-19T07:59:46, PlaçaEsglésia,,clinic,
3622324,Cap Pallejà," Pl Jacint  Verdaguer, 5", 5,08780,Pallejà,936630667,,admpalle.bln.cp.ics@gencat.net,,2020-03-19T07:58:52, PlaçaJacint  Verdaguer,,clinic,
3620149,Consultori Local Les Ventalles," Cr Pilar, 20", 20,43550,Ulldecona,,,,,2020-03-19T07:59:34, Cr Pilar,,clinic,
3621732,Cap Gornal," Cr Joncs, 20-26", 20-26,08902,"Hospitalet de Llobregat, l'",933365114,,absgornal.hos.cp.ics@gencat.cat,,2020-03-19T07:58:11, Cr Joncs,,clinic,
3620535,Consultori Local Vilanna," Cr Veïnat De L'Estació, S/N", ,17162,Bescanó,972442570,,,,2020-03-19T07:59:24, Cr Veïnat De L'Estació,,clinic,
3619535,Consultori Local Sidamon," Cr Balmes, S/N", ,25222,Sidamon,973560028,,,,2020-03-19T07:59:54, Cr Balmes,,clinic,
3622018,Cap Corbera De Llobregat," Cr Buenos Aires, 9", 9,08757,Corbera de Llobregat,936505301,93 650 18 53,admcorbe.bln.cp.ics@gencat.net,,2020-03-19T07:58:56, Cr Buenos Aires,,clinic,
3621389,Fundació Puigvert/Iuna," Cr Cartagena, 340", 340,08025,Barcelona,934169700,93 416 97 30,,http://www.fundacio-puigvert.es/,2020-03-19T07:58:14, Cr Cartagena,,hospital,
3622358,Cap Ronda Cerdanya," Cr Vallès, 37", 37,08303,Mataró,937415785,93 798 29 12,mataro5.sanitat@genca.cat,,2020-03-19T07:58:00, Cr Vallès,,clinic,
3619518,Consultori Local Bell-Lloc D'Urgell," Cr Via Férrea, 5", 5,25220,Bell-lloc d'Urgell,973717200,,,,2020-03-19T07:59:55, Cr Via Férrea,,clinic,
3620099,Cap Banyoles (Annex)," Av Països Catalans, S/N", ,17820,Banyoles,972583939,972 57 41 49,eap_banyoles.girona.ics@gencat.cat,,2020-03-19T07:59:19, Av Països Catalans,,clinic,
3620201,Consultori Local Arnes," Pl De La Vila, 1", 1,43597,Arnes,977435725,,,,2020-03-19T07:59:33, PlaçaDe La Vila,,clinic,
3619689,Consultori Local Nalec," Pl Ajuntament, 1", 1,25341,Nalec,973303129,,,,2020-03-19T07:59:49, PlaçaAjuntament,,clinic,
3620906,Consultori Local Durro," Pl De L'Estudi, S/N", ,25527,"Vall de Boí, la",973694169,,,,2020-03-19T07:59:02, PlaçaDe L'Estudi,,clinic,
3621523,Consultori Local La Granada," Cr Sant Cristòfol, S/N", ,08792,"Granada, la",938975123,,,,2020-03-19T07:58:59, Cr Sant Cristòfol,,clinic,
3619610,Consultori Local Sucs," Cr Bou, 2", 2,25113,Lleida,973748415,,,,2020-03-19T07:59:52, Cr Bou,,clinic,
3620916,Consultori Local Vilaller," Cr Joan Miró, S/N", ,25552,Vilaller,973697060,,,,2020-03-19T07:59:02, Cr Joan Miró,,clinic,
3621046,Consultori Local Sant Romà D'Abella," Cr Escoles, S/N", ,25656,Isona i Conca Dellà,973085033,973 65 04 86,,,2020-03-19T07:59:01, Cr Escoles,,clinic,
3620662,Cap El Clot," Cr Concilio De Trento, 25", 25,08018,Barcelona,933037301,93 352 01 56,,,2020-03-19T07:58:43, Cr Concilio De Trento,,clinic,
3621568,Hospital Sant Rafael," Ps Vall D'Hebron, 107-117", 107-117,08035,Barcelona,932112508,93 418 84 48,moneca@hsrafael.com,http://www.hsrafael.com/,2020-03-19T07:58:13, Ps Vall D'Hebron,,hospital,
3619637,Hospital Del Vendrell," Ct Barcelona, S/N", ,43700,"Vendrell, el",977257900,,xarxa@xarxatecla.cat,http://www.xarxatecla.cat/portal/index.php?option=com_content&task=view&id=51&Itemid=77,2020-03-19T07:59:42, Ct Barcelona,,hospital,
3620490,Consultori Local Vall-Llobrega," Cr Raval De Baix, 23", 23,17253,Vall-llobrega,972315103,,abatlle@ssibe.cat,,2020-03-19T07:59:26, Cr Raval De Baix,,clinic,
3620343,Consultori Local Palau-Saverdera," Cr Ravalet, 1", 1,17495,Palau-saverdera,972552098,,,,2020-03-19T07:59:30, Cr Ravalet,,clinic,
3620817,Cap Vallès Oriental," Cr Museu, 19", 19,08401,Granollers,938600522,93 870 60 04,gracentre.mn.ics@gencat.cat,,2020-03-19T07:57:42, Cr Museu,,clinic,
3621334,Consultori Local Llavorsí," Ct Val D'Aran, 31", 31,25595,Llavorsí,973622152,,,,2020-03-19T07:59:00, Ct Val D'Aran,,clinic,
3621036,Cap Bellver De Cerdanya," Av Pere Sicart, 1", 1,25720,Bellver de Cerdanya,973510315,,,http://fhp.cat/,2020-03-19T07:59:01, Av Pere Sicart,,clinic,
3621526,Consultori Local Sant Miquel D'Olèrdola," Av Catalunya, 12", 12,08734,Olèrdola,938903502,93 817 10 59,,,2020-03-19T07:58:58, Av Catalunya,,clinic,
3620344,Consultori Local Pau," Cr Del Rei, 2", 2,17494,Pau,972552505,,,,2020-03-19T07:59:30, Cr Del Rei,,clinic,
3620558,Cap Canaletes," Ps Horta, 17", 17,08290,Cerdanyola del Vallès,935910740,93 586 36 96,canaletes@cerdanyola.scs.es,,2020-03-19T07:57:48, Ps Horta,,clinic,
3622435,Consultori Local Alpens," Cr Lluçanesa, 42", 42,08587,Alpens,938578075,,,,2020-03-19T07:59:08, Cr Lluçanesa,,clinic,
3619513,Consultori Local La Ràpita," Pl Santa Margarida, S/N", ,25617,Vallfogona de Balaguer,973432360,,,,2020-03-19T07:59:55, PlaçaSanta Margarida,,clinic,
3619650,Consultori Local Sarral," Av De La Conca, 44", 44,43424,Sarral,977890126,,,,2020-03-19T07:59:41, Av De La Conca,,clinic,
3622613,Cap Pinetons," Av Catalunya, 18", 18,08291,Ripollet,935946537,93 594 96 85,capinetons.mn.ics@gencat.cat,,2020-03-19T07:57:56, Av Catalunya,,clinic,
3619847,Consultori Local La Figuera," Cr De La Plaça, 12", 12,43736,"Figuera, la",977825177,,,,2020-03-19T07:59:41, Cr De La Plaçaça,,clinic,
3619991,Consultori Local El Vilosell," Pl Sant Sebastià, 12", 12,25547,"Vilosell, el",973175266,,,,2020-03-19T07:59:57, PlaçaSant Sebastià,,clinic,
3622684,Consultori Local Sant Vicenç De Torelló," Cn Farré, 14", 14,08571,Sant Vicenç de Torelló,938591957,,,,2020-03-19T07:59:06, Cn Farré,,clinic,
3621069,Cap Sant Fost De Campsentelles," Ct De Badalona, 175", 175,08105,Sant Fost de Campsentelles,935795406,,stfost.mn.ics@gencat.cat,,2020-03-19T07:57:37, Ct De Badalona,,clinic,
4266450,Cap Josep Masdevall Terrades," Cr Nou, 199", 199,17600,Figueres,972502364,,eap_figueres.girona.ics@gencat.cat,,2020-03-19T07:59:31, Cr Nou,,clinic,
3620520,Consultori Local Sant Esteve De Llémana," Pl Nova, S/N", ,17154,Sant Aniol de Finestres,972443131,,,,2020-03-19T07:59:25, PlaçaNova,,clinic,
3620021,Consultori Local Sant Llorenç De Montgai," Cr Major, S/N", ,25613,Camarasa,973447714,,,,2020-03-19T07:59:56, Cr Major,,clinic,
3620104,Consultori Local Crespià," Cr Major, 7", 7,17832,Crespià,972597230,,,,2020-03-19T07:59:19, Cr Major,,clinic,
3621166,Hospital Comarcal Del Pallars," Cr Pau Casals, 5", 5,25620,Tremp,973652255,973 65 14 87,hcp@hospitalpallars.com,http://www.gss.cat/,2020-03-19T07:59:00, Cr Pau Casals,,hospital,
3621530,Consultori Local El Pla Del Penedès," Pl Pau Fontanals, 1", 1,08733,"Pla del Penedès, el",938989069,,,,2020-03-19T07:58:58, PlaçaPau Fontanals,,clinic,
3619560,Consultori Local Talavera," Pl Major, S/N", ,25213,Talavera,973531048,,,,2020-03-19T07:59:53, PlaçaMajor,,clinic,
3621161,Consultori Local Palau De Noguera," Cr Del Forn, S/N", ,25633,Tremp,973057044,973 65 04 86,,,2020-03-19T07:59:00, Cr Del Forn,,clinic,
3620656,Consultori Local L'Estany," Ps Del Prat, 1", 1,08148,"Estany, l'",938303030,,,,2020-03-19T07:59:04, Ps Del Prat,,clinic,
3622831,Cap Casanova," Cr Rosselló, 161-163", 161-163,08036,Barcelona,932279800,93 227 91 53,capcasanova@clinic.cat,"http://www.capsbe,cat",2020-03-19T07:58:43, Cr Rosselló,,clinic,
3619740,Consultori Local Mont-Ral," Cr Major, 4", 4,43364,Mont-ral,977760149,,,,2020-03-19T07:59:47, Cr Major,,clinic,
3620333,Consultori Local Lladó," Cr Santa Maria, 2", 2,17745,Lladó,972553568,,,,2020-03-19T07:59:30, Cr Santa Maria,,clinic,
3620676,Cap Les Planes," Ps Solé I Pla, 16-18, Portal 1", 16-18,08017,Barcelona,932805632,93 204 21 98,correspondencia@capsarria.cat,,2020-03-19T07:58:42, Ps Solé I Plaça, Portal 1,clinic,
3620178,Cap Dr. Ramon Vinyes (Anglès)," Cr Girona, S/N", ,17160,Anglès,972421498,972 42 19 24,antoni.vinas@ias.scs.es,http://www.ias.scs.es,2020-03-19T07:59:18, Cr Girona,,clinic,
3622852,Cap Valldoreix," Ps Olabarria, 145", 145,08197,Sant Cugat del Vallès,935837400,,gerenciamutua@mutuaterrassa.es,http://www.mutuaterrassa.cat,2020-03-19T07:57:52, Ps Olabarria,,clinic,
3621026,Aect Hospital De Cerdanya," Cm Antic D'Ur, 31", 31,17520,Puigcerdà,972114090,972 657 752,,http://www.hcerdanya.eu/ca,2020-03-19T07:59:02, Cm Antic D'Ur,,hospital,
3619945,Cap Roquetes," Ps Del Canal, 9", 9,43520,Roquetes,977588652,977 50 23 56,,,2020-03-19T07:59:36, Ps Del Canal,,clinic,
3621517,Consultori Local Avinyó Nou," Pl De La Vila, 1", 1,08793,Avinyonet del Penedès,938970829,,,,2020-03-19T07:58:59, PlaçaDe La Vila,,clinic,
3621344,Consultori Local Salardú," Cr Balmes, 2", 2,25598,Naut Aran,973645818,,usuari@aransalut.com,,2020-03-19T07:58:59, Cr Balmes,,clinic,
3621041,Consultori Local Sant Salvador De Toló," Cr Únic, S/N", ,25638,Gavet de la Conca,973664100,973 65 04 86,,,2020-03-19T07:59:01, Cr Únic,,clinic,
3619801,Atenció Continuada Cap Vila-Seca," Cr Galceran De Pinos, 25", 25,43480,Vila-seca,977394027,977 39 40 38,absvilaseca@xarxatecla.cat,http://www.xarxatecla.cat,2020-03-19T07:59:37, Cr Galceran De Pinos,,clinic,yes
3619938,Consultori Local El Montmell," Cr Orient, S/N", ,43718,"Montmell, el",977689210,,,,2020-03-19T07:59:42, Cr Orient,,clinic,
3622042,Cap Singuerlín," Cr Santiago Rusiñol, 64-68", 64-68,08924,Santa Coloma de Gramenet,934685800(infor,93 468 58 05,abs3.stacoloma.sanitat@gencat.cat,,2020-03-19T07:58:05, Cr Santiago Rusiñol,,clinic,
3620249,Consultori Local Boadella D'Empordà," Cr Nou, 1", 1,17723,Boadella d'Empordà,972569126,,,,2020-03-19T07:59:32, Cr Nou,,clinic,
3619932,Consultori Local Bonastre," Pl Major, 1", 1,43884,Bonastre,977657227,,,,2020-03-19T07:59:42, PlaçaMajor,,clinic,
3620532,Consultori Local Bescanó," Pl Joan Maragall, 3", 3,17162,Bescanó,972442570,,,,2020-03-19T07:59:24, PlaçaJoan Maragall,,clinic,
3620416,Atenció Continuada Cap Capellades," Cr Torrenova, 18", 18,08786,Capellades,938011691,93 801 05 89,,,2020-03-19T07:59:15, Cr Torrenova,,clinic,yes
9013529,Atenció Continuada Cap Cirera Molins," Rd Frederic Mistral, 2", 2,08304,Mataró,,,,,2020-03-19T07:58:01, Rd Frederic Mistral,,clinic,yes
3621373,Cuap Casernes De Sant Andreu," Cr Fernando Pessoa, 47-51", 47-51,08030,Barcelona,932747950,,,,2020-03-19T07:58:39, Cr Fernando Pessoa,,clinic,
3619657,Consultori Local Cabacés," Cr Beat Joan D'Organyà, 2", 2,43373,Cabacés,977839137,,,,2020-03-19T07:59:41, Cr Beat Joan D'Organyà,,clinic,
3619834,Consultori Local Miami Platja," Av Barcelona, 173", 173,43892,Mont-roig del Camp,977811200,,,,2020-03-19T07:59:45, Av Barcelona,,clinic,
3620651,Consultori Local Vacarisses," Cr Salvador Badia, S/N", ,08233,Vacarisses,938280274,,,,2020-03-19T07:59:04, Cr Salvador Badia,,clinic,
3620267,Atenció Continuada Cap Hostalric," Cr Major, 32", 32,17450,Hostalric,972864395,972 86 41 77,isabel.ortiz@ias.scs.es,http://www.ias.cat/,2020-03-19T07:59:17, Cr Major,,clinic,yes
3622551,Cap Centelles," Pl Pla Del Mestre, 7", 7,08540,Centelles,,93 881 05 31,ebacentelles@ebacentelles.cat,http://www.ebacentelles.cat/,2020-03-19T07:59:08, PlaçaPlaça Del Mestre,,clinic,
3619524,Consultori Local Ivars D'Urgell," Ps Felip Rodes, 8", 8,25260,Ivars d'Urgell,973580650,,,,2020-03-19T07:59:55, Ps Felip Rodes,,clinic,
3620208,Atenció Continuada Cap Gandesa," Av Joan Perucho, 4", 4,43780,Gandesa,977421245,977 42 09 65,,,2020-03-19T07:59:33, Av Joan Perucho,,clinic,yes
3620913,Consultori Local Llesp," Cr Únic, S/N", ,25526,"Pont de Suert, el",973690005,,,,2020-03-19T07:59:02, Cr Únic,,clinic,
3620891,Consultori Local Castellciutat," Cr Marc Comes, 6", 6,25710,"Seu d'Urgell, la",973350935,,,,2020-03-19T07:59:03, Cr Marc Comes,,clinic,
10929864,Assir Barcelona Ciutat Chafarinas," Cr Chafarinas, 2-8", 2-8,08033,Barcelona,933542222,93 354 16 15,,,2020-03-19T07:58:43, Cr Chafarinas,,clinic,
